SALE_PRC,LAND_SQFOOT,OCEAN_DIST,WATER_DIST,CENTER_DIST,HIGHWAY_DIST,HOUSE_AGE
287000,6875,27944.1,1102.9,40183.6,1996.1,41
315000,6000,22009.7,5056.3,32850.6,7261.3,16
299000,6450,21704.9,5225.2,32455.1,7227.2,67
310000,6000,27602.8,1604.7,39645.4,2552.1,68
235000,7800,23257.5,4312.4,34306.4,7313.5,67
340000,7425,24903.3,3428.2,36273.3,5868.9,67
3.00E+05,5928,19232.6,5403.2,29048.1,7144.1,36
365000,6454,21803.1,5082.7,32440.9,7081.6,16
280000,6240,18989.5,5396.3,28689.2,7028.8,48
302500,6000,22858.9,4467.4,33701.8,7160.4,69
280000,6000,22168,4829.9,32826.2,7015,66
220000,5200,20036,5143.9,30032,7190,70
275000,7020,25941.9,2768.2,37358.4,4813.5,68
314000,6695,25176.7,3169.3,36429.2,5721.9,67
235000,6900,23024.3,4312.5,33813.1,7062.8,66
299000,5200,20169.9,5036.7,30108.6,7071.3,60
315300,6400,18069.1,5365.7,27094.3,6567,58
310000,7020,25688.2,2826,36968.4,5196.3,67
285000,9756,24114.4,3597.5,35022.6,6745.8,65
210000,5500,28922,201.1,40891.8,1183,56
380000,8974,17841.3,5197.2,26626.8,6378.4,36
290000,5200,21296.8,4887,31402.6,6689.5,68
339900,5500,28945.2,202.4,40846.6,1222.7,31
343200,6750,23953.2,3634.3,34717.7,6780.6,69
251000,6750,25321.3,2889.2,36364.9,5708.5,69
310000,6650,24940.1,3087.1,35901.3,6179.7,26
310000,6375,20491.7,4778.9,30283.6,6783.3,26
320000,7270,21833.5,4807.8,32029.1,6618.8,41
250000,3920,22046.5,4693.7,32311.4,6606.3,61
330000,6344,18320.3,5078.5,27139.5,6292.7,70
305000,6078,28397.5,873.9,40124.7,1973.7,21
310000,6600,28865.6,319.9,40686.8,1375.5,26
320000,7800,19319.1,4889.3,28557.1,6521.7,51
260000,6600,27833.4,1399.6,39366.2,2752.9,47
220000,6344,18546.7,4978.3,27358.3,6227.9,70
355000,4900,21752.9,4809.5,31823.7,6496.4,16
285000,4240,18134,4944.6,26749.5,6133.3,36
357500,6250,24337.8,3318.9,35029.8,6467.1,16
355000,7560,26687.1,2052.8,37860.8,4253.9,16
260000,7020,26243.2,2285.4,37323.1,4800.4,53
260000,6750,25165.3,2842.3,36015.6,5957,69
210000,6032,19919.7,4690,29259.8,6613.2,72
349000,6240,19546.1,4731.7,28710,6422.5,45
278000,6750,24931.7,2944.4,35686,6074.9,69
235900,7420,26466.3,2110.1,37512.6,4597.7,68
265000,4800,22784.9,4087.4,32969.4,6311,28
245000,4800,22725.4,4119.4,32890.9,6301.7,21
265000,4950,27710.5,1422.1,38952.2,3110.3,31
385000,7245,23700.6,3537.2,34036.6,6360.6,66
215000,6000,26752.3,1869.5,37736.6,4371.5,66
310000,6926,26041.8,2247.6,36860.1,5218.9,16
314000,6038,19761.7,4475.8,28724.7,6191,51
260000,7598,26306.4,2070.6,37174.6,4935.7,68
245000,6199,26062.9,2187.6,36851.1,5219.9,65
252500,2750,28711.5,568.6,40096,1975.6,16
255000,5856,18686.9,4566.9,27083.2,5786.7,70
270000,2750,28901.2,384.3,40312.9,1756.5,31
390000,13031,27639.8,1246.5,38635.9,3294.8,69
260000,5250,18513,4422.5,26702.1,5614.1,65
340000,7000,21052.7,4074.4,30335.1,6069.3,66
207000,6060,20694.5,4113.5,29814.8,6189.1,69
270000,6060,20582.9,4123.8,29649.9,6216.9,66
283800,6600,27124.1,1507.8,37967.6,4086,66
335000,6120,19785.8,4201.7,28369.6,5826.6,51
320000,11940,20250.1,4103.7,28986.9,5991.1,69
240000,5500,28975.4,276.5,40168.5,1879.8,41
245000,8195,24700,2677.9,34846.3,5822.6,76
280000,6750,24290.2,2909,34319.7,5830.2,53
315000,7088,21599,3771.2,30763.3,5690.1,50
348000,6960,23877,3105,33716.9,5753.2,16
3.00E+05,6000,21956,3778.4,31142.8,5585,42
349000,6000,18864.6,4003.2,26723.1,5200.7,60
380000,6936,21700.8,3636.5,30754.2,5555.7,40
308000,7250,21339.8,3648.5,30193.6,5661,65
230000,6450,24647.8,2541.8,34559.4,5503.8,68
247500,7738,23248.2,3328.2,32751.1,5399.2,66
275000,6600,20648.6,3713.1,29108.6,5661.6,69
230000,6700,26869.6,1328.7,37271.4,4424.7,68
302000,7875,23909.2,2963,33595.1,5515.8,66
279000,6700,26900.3,1284,37269.9,4379.9,63
285000,5341,21700.3,3465.8,30547.6,5430.2,64
332000,6000,27249.4,1093.6,37700.4,4202.3,21
260000,6382,28765.8,312.2,39489.7,2537.4,69
310000,7700,21260.5,3500.5,29907.9,5559,56
270000,6950,22006.9,3490,30994.4,5348,56
289000,6120,20274,3651.5,28434.3,5337.7,54
325000,5600,19014.6,3735.8,26653.5,4931.9,63
320000,6750,24595.8,2478.7,34297.1,5357.6,60
234000,6000,27194.4,1024.5,37519.9,4121.7,66
330000,6720,19129.4,3629.5,26694.7,4829.4,21
275000,5650,22777.1,3488.8,31796.9,5130,68
170000,7358,28896.5,97.4,39488,2470.4,64
380000,6750,26427.1,1365.7,36474.8,4486.6,68
263500,6840,20753.6,3377.5,28819.1,5222.5,69
275000,5650,22847,3390.2,31792.6,5029.3,69
275000,7800,23960.1,2723.6,33288.8,5098.8,51
335000,6960,20846.1,3264,28813.9,5118.2,69
3.00E+05,7000,19588.1,3328.5,26941.7,4557.3,51
240000,7000,20538.3,3919.5,36293,6972.8,63
318000,3903,18887.5,3520.4,34296.3,9066.2,16
310000,3640,18726.8,3519.8,34103.8,9269,36
250000,3946,17904.6,3517.1,33092.8,10317.6,38
420000,7500,20542.1,4060.3,36149.1,7083.1,26
380000,16790,24239,1644.6,40428.6,2576.4,58
220000,5720,18114.1,3689,33197.5,10071.7,71
259900,5720,19770.3,3840.9,35119.2,8055.3,59
5.00E+05,9120,21876.9,3461.4,37597.5,5525.3,67
350000,9050,23571.7,2526.2,39506.7,3530.6,45
450000,9120,21919,3621,37503.5,5582.5,66
425000,9120,21871.9,3642.4,37445.1,5642.5,66
375000,9120,21824.8,3664.6,37386.8,5702.4,66
523000,7500,20916.3,4218.4,36275.8,6862.6,0
3.00E+05,6040,18080.8,4048.2,32770.9,10397.4,41
225000,5840,19474.8,4093.7,34445.9,8718.6,73
250000,7512,19115.4,4091.2,34006.7,9150.3,83
410000,10557,21778.2,3942,37116.1,5860.5,62
252000,8600,20736,4509.1,35817.5,7245.2,68
380000,6400,19927.8,4263.2,34857.2,8267.3,14
404000,7500,26522.1,84.4,42556.7,297.8,64
228000,5720,19571.7,4342.3,34325.8,8712.6,47
326700,6687,21663.2,4426.8,36651.8,6318.2,68
184900,7850,24953.7,2178.5,40447.2,2385.8,60
257500,8550,19535.4,4736.2,33876.8,9037.9,92
405000,7500,26031.2,978.3,41578.9,1185,66
280000,7500,20904,5006.2,35474.2,7450.4,68
288000,7800,23173,3985.4,38175.8,4659.4,58
387500,6231,22262.9,4577.3,37022.2,5845.6,45
267000,6283,22472.2,4615.8,37191.7,5662.1,68
330000,6045,22008.8,4825.3,36610.5,6253.8,21
499000,10500,20819.1,5099.9,35217,7665.8,12
340000,7225,18799.2,4931.7,32711.3,10261.9,45
327000,8100,24957.9,2384,40142.2,2589.7,55
270000,7331,21392.6,5177,35884.7,6984,68
345000,10170,21281.4,5214,35749.5,7048.1,58
242600,8100,25102.8,2256.9,40280,2462.4,66
227800,3573,18774.7,5013.9,32594.6,10379,50
310000,6696,22633.4,4853.9,37142.2,5653.1,68
303000,10262,26820.8,288.4,42135,492.5,61
210000,7500,23718.3,3922.2,38466.4,4280.1,67
360000,14134,19931.5,5145.2,33915.5,8957.2,61
370000,6968,21529.5,5377.6,35816.9,7006.6,57
264000,7206,19032.1,5180.9,32735.7,10168.6,69
240000,7500,24113.4,3633.3,38863.2,3837.2,59
262000,6000,20992.4,5416.8,35113.1,7714.6,63
270000,8550,26896.7,288.5,42085.6,493.5,66
345000,10290,21569.7,5516.6,35665.8,7042,37
310000,6746,20406,5415.5,34260.1,8559.5,67
375000,7310,22540.4,5144.4,36831,5908.2,58
290000,7814,24738,2999.9,39466.2,3204.4,59
276000,5952,21806.3,5496.3,35937.2,6835.7,68
265000,7500,23753.5,4199.1,38267.8,4431.6,67
315000,5998,20214.1,5509.1,33923.7,8892.4,18
290000,7282,21990.9,5579.1,36023,6703.6,69
290000,7879,26772.6,693.9,41644.5,911.5,66
305000,8625,23355.9,4980.7,37440.9,5194,67
217500,7500,25125,2816.1,39523.4,3040.7,60
410000,11200,20155.9,5879.2,33443,9264.8,46
265000,7500,23785.4,4577.6,37823,4798.5,67
382500,10750,27531.7,0,42346,188.6,66
315000,16531,27590.4,0,42294.6,207.7,61
3.00E+05,9150,23696.4,4751.5,37625.3,4980.1,67
335000,6512,21142.9,6237.9,34387.7,8271.8,62
3.00E+05,8612,21669.4,6455.2,34909.2,7723.5,70
385000,8515,21103.9,6380.3,34162.8,8486.3,62
370000,7539,25538.5,2782.5,39476.2,3074.4,12
320000,6300,20485.5,6499.7,33276.9,9374.1,62
390000,8100,20382.7,6502,33153.2,9493.9,49
471300,8441,22788.4,6046,36021.2,6572.3,46
360000,8806,21930.5,6497.5,34912,7685.8,70
241300,6528,20469.7,6683.9,33105.8,9524.2,63
350000,4280,24307.9,4547.4,37741.9,4863.1,15
3.00E+05,6420,25663.5,2899.5,39334.5,3255.4,55
320000,8250,27812.8,240.4,41895.2,657.1,62
230500,6730,23631.3,5403.5,36739,5823.4,36
313000,4280,24370.7,4608.2,37581.5,5022.4,23
345000,6000,21122.6,6760.9,33582.1,9018,70
290000,6085,20198.2,7041.5,32471.3,9303.6,68
465000,7102,22368,6046,35032.9,7547.2,49
240000,8250,27628.5,677.5,41423.3,1136.3,27
250000,7150,27115.1,1326.4,40777.8,1778,67
315000,6000,21109.4,6673.5,33438.3,9156,70
287000,7183,22917.4,5646.4,35590,6987.9,67
348000,5250,23746.2,5183.1,36584.6,6013.3,68
247500,7490,24459.9,4553.2,37452.2,5127.9,58
350000,7490,24459.9,4553.2,37452.2,5127.9,58
275000,7495,24409,4617.3,37387.5,5196.8,58
265000,6784,26629.4,2068.9,40072.6,2528.3,67
624000,6013,21720.3,6251.2,33994,8545.1,11
285000,6500,20183,7001,32089.8,8902.8,61
330000,7517,22132.5,5949.9,34382.6,8184.9,56
465600,6000,21847,6091.8,34038.6,8542.9,8
270000,6400,21283.9,6372.7,33354.2,8868.9,68
3.00E+05,6720,23015.4,5388.8,35326.8,7261.9,67
275000,6105,26124,2764,39157.9,3406.7,46
232000,7109,22718,5540.8,34948.7,7631.2,69
342000,7109,22718,5540.8,34948.7,7631.2,69
345000,5926,21982.5,5925.3,34074.2,8506.1,64
275000,7085,27515.6,1218.5,40815.6,1756.1,67
4.00E+05,7109,22750.3,5413.9,34856.8,7703.8,70
265000,7085,27636.2,1218.1,40791.6,1725.6,67
254500,7192,23615.6,4909.9,35832.6,6713,67
343000,7112,22872.3,5292.9,34910.2,7620.4,69
330000,7071,20935.7,6266,32560.7,8393.9,67
355000,8190,20597.6,6472.7,32138.1,8380.2,67
390000,6615,20548.2,6497.4,32075.4,8379.9,67
295000,6354,23208.6,5019.3,35191.2,7302,78
290000,7195,23933.4,4478,35836.5,6571.6,67
280000,6797,23114.6,4894,34854.8,7550.3,51
430000,2749,24426.9,4215.3,36351,6010.7,0
425000,2749,24442.5,4192.3,36348.1,6006.8,0
303500,7198,24263.8,4250.9,36143.5,6236.8,68
415000,2749,24459.1,4168,36345.1,6002.5,1
415000,2749,24493.3,4122.2,36339.2,5995,1
410000,2749,24510,4099.7,36336.7,5991.3,1
339000,6825,21890.8,5430.6,33198,7828.8,62
285000,7500,22845.4,904.6,43057.7,1140.8,65
328000,6300,17539,958.9,37760.3,6856.6,69
315000,7000,16939.1,939.5,37089.7,7498.1,61
527900,7875,16115.7,1029.9,36188,8485.5,24
462000,5250,19071.6,686.6,39131.7,5304.6,17
415000,5250,18880.9,686.3,38933.3,5508.1,28
410000,6563,17838.7,689.6,37844.6,6670.5,17
285000,5000,23393.2,620.2,43366.4,756.7,51
370000,5000,22971.2,541.4,42938.2,1201.3,24
350000,5825,20098.5,821.9,40034,4265.2,57
450000,9400,21979.4,145,41911.3,2223.4,32
258000,8250,19710,584.7,39627.8,4684.5,62
360000,7725,14956.1,1186.2,34757,9991.8,63
356000,6825,18236.5,523.4,38123.7,6311.9,58
415000,6300,17847.8,523,37714.8,6747.4,12
305000,6300,17791,522.9,37654.7,6813.8,66
357000,7500,23907.3,696.2,43777.4,273.2,44
473900,5250,17440.3,523.4,37280.7,7231.7,26
382500,5250,17394.6,523.4,37232.2,7279.1,20
375000,7500,22986.1,382.1,42841.9,1247.5,16
375000,5775,18820.8,417.5,38658,5725.9,66
385000,5250,16640,554.2,36396.1,8129.2,33
295000,6300,17736.9,415.4,37506.1,6943.3,68
330000,6300,17736.9,415.4,37506.1,6943.3,68
308000,5250,17391.2,415.8,37137.8,7335.9,62
260000,5000,23486.8,368.1,43281.2,794.4,52
296000,5000,22211.5,104.6,41995.5,2097.5,18
369000,5000,22211.5,104.6,41995.5,2097.5,18
270400,5250,15751.2,990.2,35376.3,9206.8,41
410000,6000,20217.2,619.5,39932.5,4294.9,30
255000,5250,18437.7,244.8,38102.7,6263.3,67
590000,5984,14920,852,34446.2,10250.8,31
290000,6930,17721.5,244.7,37332.6,7070.5,78
319000,5250,17574.6,244.3,37180.5,7250.1,61
405000,10202,23378.4,122,43047,989.9,63
342000,5300,17582.1,142.9,37096.8,7304,62
215000,8160,19785.9,137.1,39332.1,4857.6,69
280000,6159,17081.6,128.2,36563.6,7872,63
307000,6159,17081.6,128.2,36563.6,7872,63
365500,7943,16956,119.6,36407.5,8023.4,60
389900,6300,16754.1,224.1,36154.4,8253.9,69
4.00E+05,5250,19020.2,0,38403.6,5842.4,58
385000,5250,15901.1,559.6,35119.7,9332.1,58
5.00E+05,7001,16685.8,205.8,35955.9,8426.8,63
270000,6000,20730.3,653.6,40145.4,3985.5,56
290000,7008,24092.9,260.4,43561.9,407,64
330000,6100,19552.7,62.3,38904,5236.8,45
305000,6300,17666.7,0,36940.3,7382.1,61
278000,9000,19728.2,30.4,39065.4,5076.7,71
272500,5000,22924.9,150.1,42303.6,1730,31
4.00E+05,7738,17064.4,0,36258.3,8074,36
438000,9508,16196.4,383.3,35298.5,9072.3,69
450000,5650,15359,250.4,34253.3,10233.5,10
460000,7500,18979.8,227.1,38121.6,6072.1,41
440000,7500,17455.7,208.6,36500,7724.9,50
360000,7500,18267.1,216.7,37353.8,6869.2,61
280000,8625,22289.2,0,41495.4,2486.9,62
390000,7500,17576.5,209.1,36599.7,7674.2,47
315000,7500,23129.2,374.4,42340,1612.1,63
383200,9728,23388.6,458.7,42505.1,1383.5,46
650000,7500,18110.1,406.1,37023.8,7173.4,25
309900,4850,22806.8,161.3,41782.6,2162.2,57
587500,9000,17964.8,564.6,36699.8,7478.8,41
485000,7500,19703.4,738,38471,5613.3,60
349500,7500,19515.2,786.4,38253.1,5766.9,54
268000,7500,19265.4,734.2,37992.5,6108.8,63
290000,7500,19051.5,731.6,37758.1,6355.6,66
285000,7325,24235.3,0,43105.9,680.1,61
240000,5663,20146.7,591.8,38814,5245.8,47
380000,6250,16174.5,213.5,34506.6,9769.6,56
280000,6750,24727.4,302.4,43527.8,244,62
675000,7500,19155.1,929.9,37692.6,6388.7,10
360000,10605,24569,166.4,43322.6,405.7,62
165000,5000,23077.2,117.1,41741.5,2097.3,46
175000,5000,23077.2,117.1,41741.5,2097.3,46
455000,14700,21256.9,0,39864.9,4018.6,31
285000,8050,23966.5,0,42649,1141.2,62
285000,7500,18934.7,1173.1,37256.3,6732.6,44
390000,9218,16152.3,563.1,34123.8,10034.7,64
210000,6500,24116.7,81,42683.3,1061.4,64
527000,7500,19797.2,1288.8,38085.3,5837.6,36
280000,7500,19379.8,1280.1,37631.2,6385,63
320000,7500,19014.2,1316.4,37212.1,6744.7,62
3.00E+05,9045,21272.2,286,39581.9,4219.2,69
609500,11456,16019.3,697.8,33795,10383.7,66
475000,7500,19503.8,1423.6,37638,6330.8,47
205000,7500,18686.6,1461.5,36700.7,7238.8,75
360000,6500,23992.8,331.2,42357.8,1324.6,64
312000,9045,21337,419.9,39542.4,4218.9,68
470000,8385,17326,901.7,35132,8965.1,64
347000,7500,19959.5,1527.6,37978.7,5899.6,44
395000,5000,20693.7,974.4,38711.8,5124.7,13
468200,7500,18568.6,1577.7,36386.7,7585.1,41
235000,6500,24720.7,647.3,42945.9,638.9,64
290000,7500,18857.8,1761.3,36608.8,7236.2,60
289000,7150,23950.4,456.6,42064.4,1503.6,64
320000,5000,21039.5,971.8,38886.3,4828.2,49
405000,7500,20394.7,1527.2,38141.4,5629.4,58
446000,9536,17220.3,1353.1,34522,9423.4,49
305000,4191,16309.1,1355.1,33422.6,10595.9,51
290000,4500,20755.4,1324.3,38471.3,5276.9,64
270000,6500,24865,695.9,42841.1,660.9,64
290000,6100,20630.2,1475.5,38255.4,5403.2,59
550000,9476,18388.9,1691.6,35739,8077.2,63
485000,14268,17472.6,1550.8,34606.7,9248.1,56
230000,7500,19766.5,2332.8,37119.7,6526.5,70
270000,7500,19766.5,2332.8,37119.7,6526.5,70
340000,5500,21482.2,1369.9,38921.9,4633.6,32
569000,10842,17947.2,1865.7,34854,8929.8,63
470000,6500,25064.3,494,42744.8,666.2,0
320000,6500,25376.6,782.6,43011.3,366.9,40
309000,7300,25142.6,520,42755.7,625.2,55
333800,7600,19785,2672.5,36809.4,6738,52
369000,6760,21173.6,1793,38354.9,5200.4,51
390000,7622,21119.4,1822.1,38284.2,5261.7,63
430000,7500,19226.6,2470.5,36137.6,7515.4,66
240000,7600,19816.4,2725.5,36795.7,6738.8,70
858600,6400,18460.1,2226.4,35122.8,8575.9,0
345000,7500,20950.2,2046.1,38003.2,5538.9,74
942200,7680,18409.2,2219.4,35061.1,8625.6,0
520000,7500,20747.2,2205.2,37765.9,5793.2,0
390000,6400,18201.1,2207.7,34801.3,8911.9,9
435200,6350,17937.4,2209.5,34472.1,9255.3,63
380000,6350,17850.9,2208.3,34358.6,9370.8,59
4.00E+05,7500,20480.3,2463.7,37420.8,6116.7,45
507500,7500,19726.9,2820.7,36566.1,7043.2,10
332500,6750,19006.5,2492.6,35679.8,7893.2,60
285000,6955,21484,1956.2,38469.9,5009.2,64
320000,6100,21194.7,2272.7,37991.4,5416.6,60
349000,7500,20383.6,2934.1,37005.7,6492.2,60
440500,7500,19868.4,3117.7,36384.9,7141.1,45
465000,7500,19417.3,2869.8,35840.3,7702.1,57
785000,7500,19379.2,2853.3,35793.5,7752.5,0
755000,7500,19339.4,2836.9,35744.5,7801.2,0
630000,7500,19301.4,2821.8,35697.7,7852.2,0
660000,7680,18701.8,2665.8,34936.1,8628.8,26
712500,6400,18350.2,2657.1,34489.1,9115,6
510000,6400,17971.3,2655.6,34046.3,9575.2,64
545000,7680,17531.2,2645.1,33536.2,10090.3,16
283000,4281,22021.3,2254.4,38743.1,4656,41
348000,5700,21287.7,2496,37899,5518.4,65
517000,5650,21085.9,2622.6,37659,5767.5,8
666000,10125,19053.7,2884.9,35177.4,8312.8,59
282000,4200,22178.4,2355,38779.5,4572.5,44
260000,5250,20905.7,2946,37290.3,6106.8,41
415000,10000,19970.2,3385.4,36127.1,7246.2,57
225000,4200,21750.3,2607,38194.7,5151,79
720000,6750,17995.8,2967.7,33762.2,9773.6,19
422500,6750,17920.6,2967.9,33673.5,9866,65
411500,10488,19846.3,3422.8,35795.3,7565.8,64
360000,6250,20991.5,3198.6,37159.7,6170.2,59
440000,15400,18891,3176.4,34620.1,8742.4,70
345000,7000,17759.6,3178,33267.5,10218.7,49
305000,6600,18320.5,3314.1,33808,9616.8,61
810000,5950,17697.3,3322.3,33046.4,10413.7,1
460000,5600,14141.9,1385.4,34230.1,10740.3,21
520000,6000,13357.7,1158.8,33378.1,11682.3,36
625000,6600,13903.8,1221.2,33878.3,11042.7,45
1100000,16330,13739.9,1099.4,33686.8,11219.2,61
2510000,12000,13428.1,1038.1,33327.5,11633.6,0
2550000,12500,11601.7,272,31304,13917.8,10
6.00E+05,11000,14489.5,1046.7,34210,10542,58
650000,11000,14198.1,963.6,33887.9,10894.9,61
980000,5750,14397.4,803.2,33915.6,10844.9,9
1236000,19560,14167.5,588.2,33534.1,11115.5,36
1810000,17729,14330.5,441.1,33525.6,11056.1,35
6.00E+05,12500,14840.8,444.9,33987,10561.3,90
590000,8250,15627.4,532.2,33564.8,10690.5,50
1470000,14200,11925.2,2503.5,28659.7,14839.4,9
1230000,15000,11543.4,2891.5,28156.4,14776,16
740000,5500,15987.6,1374.7,33083,11021,42
970000,9000,13080.2,1952.1,29723.9,14548.8,56
995000,10000,11697,2985.9,28161.3,14616.6,22
850000,10133,13599.4,1672.8,30339.4,13934.6,72
965000,11530,13483,1719.2,30196.7,14069,61
1435000,13500,13189.1,1896,29830.2,14448.5,31
765000,6750,12308.5,2613.2,28768.5,14538.3,55
610000,5500,16214.2,1429.4,33235.1,10820.1,57
840000,5500,16064.2,1658.8,32900.8,11117.8,30
2150000,15000,15638.1,1715.2,32394.3,11556.5,11
1050000,11000,16291,1705.2,33054.7,10866.6,36
1077000,11000,14011.3,2116.3,30230.4,13806.1,51
1100000,10000,11583,3864,27365.6,13973.4,16
1275000,9500,12006.5,3713.1,27688.3,13816.9,28
1349000,9500,12006.5,3713.1,27688.3,13816.9,28
1050000,9500,12065.8,3788.4,27653.4,13717.2,45
775000,7500,14377.4,2518.9,30153.3,13771.7,15
1150000,12800,15549.3,2468.4,31489.4,12291.5,42
1250000,12600,12987,3292.4,28522.6,13576.1,81
1185000,6350,11875,4170.1,27245.9,13527.8,1
810000,6250,14068.9,2834.6,29635.4,13568.7,80
8.00E+05,14400,12475.7,3783.8,27758.8,13416.8,62
9.00E+05,14400,12475.7,3783.8,27758.8,13416.8,62
979000,12500,11987.5,4206,27244.7,13404.1,41
450000,6250,14549.7,2843.2,30000.5,13457.8,82
950000,11000,16598,2934.1,32218.2,11380.7,50
760000,6250,13087.5,3995,28020.7,12937.2,39
2200000,26250,13895.2,3990.8,28489.5,12493.4,46
1050000,17500,15195,3767.9,29736.8,12429.4,50
735900,6250,16239.6,3997.6,30627.4,12340.7,31
685000,6250,16077.3,4002,30435,12291.9,21
780000,6250,15953.4,4011.7,30292.3,12257.6,6
1100000,12500,15637.2,4054.9,29928.3,12181.9,46
1085000,12500,15387.8,4112.2,29640.8,12126,31
1.00E+06,7414,17012.9,4158.1,31415.7,11880,21
2188000,16800,12972.3,5554.1,26548.8,11753.6,6
4.00E+05,5000,18047.7,4345.6,32387.7,10789.1,38
1957500,12869,15473.8,4584.1,29325.3,11666.2,41
1690000,6000,17784.8,4658.4,31784.8,11272.6,0
589900,7500,13310.1,5947.6,26456.6,11310.2,70
999000,13200,18194.3,4712.9,32164.4,10826.2,14
1309500,16900,14190.6,5462.4,27443.4,11172.4,47
875000,6600,17874.3,4811.2,31744,11268.7,33
902000,7500,13485.6,5947.4,26570.9,11215.7,18
690000,7500,13223.2,6169.9,26211.7,11219.7,42
310000,6600,18515.6,5066.6,32221.7,10710.5,43
1880000,15000,16789.3,5192.2,30150.8,11122,27
2268000,15000,16276.8,5246.2,29527.5,10972.3,31
650000,5650,13582.6,6459.2,26178.5,10792.8,66
1180000,7500,14961,5680.4,27889.4,10761.3,11
949000,12000,18502.2,5231.7,32046.7,10815.9,51
1370000,13953,14658.7,5893.7,27464.8,10719.6,41
1.00E+06,9472,17844,5364.9,31245.4,11123.2,46
2050000,16079,16560.3,5368.7,29724.4,10880.1,26
850000,7500,15752,5566.5,28726.5,10680.8,31
610000,5651,14708,6195.8,27254.2,10437.4,41
550000,7500,17971.4,5752.3,31057.2,10743.6,48
699000,7500,16534.7,5808.1,29295.1,10418.6,46
650000,7500,16006.6,5952,28624.9,10289.8,76
559500,7350,14632.5,6647,26767.9,10082.2,69
1285000,7500,18174.4,5943.9,31106.4,10520.4,14
1425000,12000,18904.9,5948,31889.2,10407.6,6
797500,7500,16478.1,6056.1,29004.8,10158.8,42
845000,9500,15443.8,6439.7,27665,10007.4,26
1138000,7500,15330.8,6515.5,27501.4,9934.7,6
836000,7500,18384.1,6067.3,31220,10362.6,35
1625000,12000,18961.2,6047,31868.2,10308.8,31
575000,5700,14889.5,6815.8,26826.9,9921.2,41
1650000,15000,16172.1,6314.7,28442,9915.3,28
590000,5650,14302,7300.6,25901.2,9807.1,16
470000,5300,19193.2,6251.3,31970.7,10146.3,21
1080000,7450,18510.3,6274.4,31181.2,10150.9,41
982500,12300,16901.1,6366.8,29162.8,9847.5,80
495000,7875,18404,6460.2,30915.3,10066.3,62
595000,5792,17989.1,6475.3,30395.5,10102.2,72
420000,5200,16819.9,6573.2,28892.9,9690.3,56
585000,6032,16643.4,6622.4,28658.2,9640.4,31
920000,9119,15567.3,7087.7,27184.7,9426,21
432000,5200,15463.9,7143.6,27037.3,9413,57
885000,12500,18789.2,6658.8,31148.7,9786.7,59
1800000,9000,18964,6687.3,31322.6,9745.9,0
1395000,10015,16390.6,6887.3,28130.5,9378.3,26
3.00E+05,5000,15290,7442.3,26591.3,9247,86
1650000,10800,16726.8,6896.5,28473.1,9361.3,0
855000,9985,16472.7,7000.8,28109.9,9282.1,32
730000,10500,18561,6877.6,30718.4,9671.2,64
610000,5830,17322.7,6916.4,29128.5,9412.4,13
560000,10000,17615.3,6887.5,29501.3,9468.5,67
1166400,10800,16794.5,6992.4,28452.9,9263.8,12
643400,5250,18653.6,7020.5,30700.5,9574.6,28
507000,7500,15421.9,7697.7,26453.4,8994.5,70
525000,8408,15188.8,7846.9,26080.5,8989,35
438000,5250,18362.7,7171.4,30180.9,9458.8,40
780000,14000,16679.5,7285.7,28042,8952.3,52
950000,12000,19576.9,7096.4,31662.5,9259.6,59
555000,5000,16387,7524.2,27540.2,8832.8,22
585000,5500,17559,7277.1,29045.7,9018.7,36
250800,7500,15560.3,7615.3,26324,8744.9,80
335000,7500,15560.3,7615.3,26324,8744.9,80
398000,7500,15082.8,7691.5,25581.4,8749.7,63
730000,5250,18758.3,7254.8,30487.9,9248.2,14
545000,5000,19071.6,7209.2,30881.6,9162.1,20
531500,5150,18376.4,7263.4,29985.7,9215.7,11
4.00E+05,5250,16321.1,7517.6,27268.7,8702.8,47
510000,5000,18265.1,7226.6,29829.6,9121.3,21
825000,5000,17863,7283.8,29289.2,8950.2,15
412500,5000,18037.8,7167.4,29419.4,8901.8,58
440900,6955,18680.7,7072,30213.7,9098.3,60
370000,5250,18883.2,7056.1,30453,9051.1,61
530000,6675,15656,7386.2,26123.5,8502.4,6
409500,6000,17677.3,7197.4,28881.5,8744.8,64
340000,5350,17422.2,7186,28498.9,8642.9,61
1200000,19890,19859.7,6967.7,31587.5,8813.8,31
550000,5000,16137.6,7250,26722.8,8409.3,27
470000,5000,17679.1,7061.6,28715.5,8576.8,26
570000,5000,18529,6877.1,29816.3,8806.3,21
640000,5000,16717.6,7135,27391,8329,16
930000,10000,16651.1,7126.5,27293.8,8316.7,41
370000,4800,17246.7,6999,27983.1,8328.2,52
385000,5000,17957,6806.6,28812,8365.4,26
725000,7875,18533.9,6688.5,29579.2,8547.4,50
960000,7275,17502.7,6827.6,28197.1,8226.8,6
587500,5350,15647.6,7015.6,25540.6,8074.6,2
575000,5350,15509,7048.4,25345.8,8085.2,6
605000,5900,16533.1,6851.2,26789.3,8020.7,29
540000,5250,18583.9,6639.8,29571.5,8500.7,30
440000,5000,18240.8,6704.7,29138.3,8363.8,43
775000,5350,17834.5,6731.1,28549.5,8229.6,14
372000,5650,16312,6850.3,26383.5,7994.5,76
